team,condition,gh,ga,count,prob,cdf
Arsenal,away,1,3,4,0.05263157894736842,0.605263157894737
Arsenal,away,1,4,1,0.013157894736842105,0.6184210526315791
Arsenal,away,2,0,4,0.05263157894736842,0.6710526315789476
Arsenal,away,2,1,5,0.06578947368421052,0.7368421052631581
Arsenal,away,2,2,5,0.06578947368421052,0.8026315789473686
Arsenal,away,2,3,1,0.013157894736842105,0.8157894736842107
Arsenal,away,2,4,3,0.039473684210526314,0.8552631578947371
Arsenal,away,3,0,3,0.039473684210526314,0.8947368421052634
Arsenal,away,3,1,3,0.039473684210526314,0.9342105263157897
Arsenal,away,3,2,1,0.013157894736842105,0.9473684210526319
Arsenal,away,3,3,1,0.013157894736842105,0.960526315789474
Arsenal,away,4,0,1,0.013157894736842105,0.9736842105263162
Arsenal,away,4,1,1,0.013157894736842105,0.9868421052631583
Arsenal,away,5,0,1,0.013157894736842105,1.0000000000000004
Aston Villa,home,0,0,5,0.06578947368421052,0.06578947368421052
Aston Villa,home,0,1,4,0.05263157894736842,0.11842105263157894
Aston Villa,home,0,2,2,0.02631578947368421,0.14473684210526316
Aston Villa,home,0,3,2,0.02631578947368421,0.17105263157894737
Aston Villa,home,0,4,1,0.013157894736842105,0.1842105263157895
Aston Villa,home,1,0,7,0.09210526315789473,0.27631578947368424
Aston Villa,home,1,1,5,0.06578947368421052,0.34210526315789475
Aston Villa,home,1,2,8,0.10526315789473684,0.4473684210526316
Aston Villa,home,1,3,5,0.06578947368421052,0.5131578947368421
Aston Villa,home,1,4,2,0.02631578947368421,0.5394736842105263
Aston Villa,home,1,6,1,0.013157894736842105,0.5526315789473685
Aston Villa,home,2,0,8,0.10526315789473684,0.6578947368421053
Aston Villa,home,2,1,8,0.10526315789473684,0.7631578947368421
Aston Villa,home,2,2,3,0.039473684210526314,0.8026315789473685
Aston Villa,home,2,3,2,0.02631578947368421,0.8289473684210527
Aston Villa,home,2,4,2,0.02631578947368421,0.8552631578947368
Aston Villa,home,3,0,4,0.05263157894736842,0.9078947368421053
Aston Villa,home,3,1,2,0.02631578947368421,0.9342105263157895
Aston Villa,home,3,3,1,0.013157894736842105,0.9473684210526316
Aston Villa,home,3,4,1,0.013157894736842105,0.9605263157894738
Aston Villa,home,4,0,2,0.02631578947368421,0.986842105263158
Aston Villa,home,7,2,1,0.013157894736842105,1.0
Aston Villa,away,0,0,3,0.039473684210526314,0.039473684210526314
Aston Villa,away,0,1,7,0.09210526315789473,0.13157894736842105
Aston Villa,away,0,2,5,0.06578947368421052,0.19736842105263158
Aston Villa,away,0,3,4,0.05263157894736842,0.25
Aston Villa,away,1,0,7,0.09210526315789473,0.34210526315789475
Aston Villa,away,1,1,10,0.13157894736842105,0.4736842105263158
Aston Villa,away,1,2,6,0.07894736842105263,0.5526315789473685
Aston Villa,away,1,3,1,0.013157894736842105,0.5657894736842106
Aston Villa,away,1,5,1,0.013157894736842105,0.5789473684210528
Aston Villa,away,2,0,5,0.06578947368421052,0.6447368421052633
Aston Villa,away,2,1,11,0.14473684210526316,0.7894736842105264
Aston Villa,away,2,2,1,0.013157894736842105,0.8026315789473686
Aston Villa,away,3,0,4,0.05263157894736842,0.855263157894737
Aston Villa,away,3,1,4,0.05263157894736842,0.9078947368421053
Aston Villa,away,3,2,5,0.06578947368421052,0.9736842105263158
Aston Villa,away,4,0,2,0.02631578947368421,1.0
Brighton,home,0,0,10,0.13157894736842105,0.13157894736842105
Brighton,home,0,1,6,0.07894736842105263,0.21052631578947367
Brighton,home,0,2,6,0.07894736842105263,0.2894736842105263
Brighton,home,0,3,2,0.02631578947368421,0.3157894736842105
Brighton,home,0,5,1,0.013157894736842105,0.3289473684210526
Brighton,home,1,0,5,0.06578947368421052,0.3947368421052631
Brighton,home,1,1,13,0.17105263157894737,0.5657894736842105
Brighton,home,1,2,4,0.05263157894736842,0.618421052631579
Brighton,home,1,3,2,0.02631578947368421,0.6447368421052632
Brighton,home,1,4,1,0.013157894736842105,0.6578947368421053
Brighton,home,1,5,1,0.013157894736842105,0.6710526315789475
Brighton,home,2,0,5,0.06578947368421052,0.736842105263158
Brighton,home,2,1,2,0.02631578947368421,0.7631578947368421
Brighton,home,2,2,2,0.02631578947368421,0.7894736842105263
Brighton,home,2,3,1,0.013157894736842105,0.8026315789473685
Brighton,home,2,4,1,0.013157894736842105,0.8157894736842106
Brighton,home,3,0,3,0.039473684210526314,0.855263157894737
Brighton,home,3,1,2,0.02631578947368421,0.8815789473684211
Brighton,home,3,2,2,0.02631578947368421,0.9078947368421053
Brighton,home,3,3,2,0.02631578947368421,0.9342105263157895
Brighton,home,4,0,2,0.02631578947368421,0.9605263157894737
Brighton,home,4,1,1,0.013157894736842105,0.9736842105263158
Brighton,home,5,2,1,0.013157894736842105,0.986842105263158
Brighton,home,6,0,1,0.013157894736842105,1.0
Brighton,away,0,0,6,0.07894736842105263,0.07894736842105263
Brighton,away,0,1,5,0.06578947368421052,0.14473684210526316
Brighton,away,0,2,3,0.039473684210526314,0.1842105263157895
Brighton,away,0,3,4,0.05263157894736842,0.2368421052631579
Brighton,away,1,0,4,0.05263157894736842,0.2894736842105263
Brighton,away,1,1,12,0.15789473684210525,0.4473684210526316
Brighton,away,1,2,8,0.10526315789473684,0.5526315789473684
Brighton,away,1,3,1,0.013157894736842105,0.5657894736842105
Brighton,away,1,4,1,0.013157894736842105,0.5789473684210527
Brighton,away,2,0,5,0.06578947368421052,0.6447368421052632
Brighton,away,2,1,10,0.13157894736842105,0.7763157894736842
Brighton,away,2,2,4,0.05263157894736842,0.8289473684210527
Brighton,away,2,3,2,0.02631578947368421,0.8552631578947368
Brighton,away,3,0,2,0.02631578947368421,0.881578947368421
Brighton,away,3,1,4,0.05263157894736842,0.9342105263157894
Brighton,away,3,3,2,0.02631578947368421,0.9605263157894736
Brighton,away,4,0,1,0.013157894736842105,0.9736842105263157
Brighton,away,4,1,1,0.013157894736842105,0.9868421052631579
Brighton,away,4,2,1,0.013157894736842105,1.0
Everton,home,0,0,4,0.05263157894736842,0.05263157894736842
Everton,home,0,1,8,0.10526315789473684,0.15789473684210525
Everton,home,0,2,6,0.07894736842105263,0.23684210526315788
Everton,home,0,3,1,0.013157894736842105,0.25
Everton,home,1,0,14,0.18421052631578946,0.4342105263157895
Everton,home,1,1,9,0.11842105263157894,0.5526315789473685
Everton,home,1,2,5,0.06578947368421052,0.618421052631579
Everton,home,1,3,5,0.06578947368421052,0.6842105263157895
Everton,home,1,4,3,0.039473684210526314,0.7236842105263158
Everton,home,2,0,2,0.02631578947368421,0.75
Everton,home,2,1,3,0.039473684210526314,0.7894736842105263
Everton,home,2,2,3,0.039473684210526314,0.8289473684210527
Everton,home,2,3,2,0.02631578947368421,0.8552631578947368
Everton,home,2,5,1,0.013157894736842105,0.868421052631579
Everton,home,3,0,2,0.02631578947368421,0.8947368421052632
Everton,home,3,1,4,0.05263157894736842,0.9473684210526316
Everton,home,3,2,2,0.02631578947368421,0.9736842105263158
Everton,home,4,2,1,0.013157894736842105,0.986842105263158
Everton,home,5,2,1,0.013157894736842105,1.0
Everton,away,0,0,6,0.07894736842105263,0.07894736842105263
Everton,away,0,1,7,0.09210526315789473,0.17105263157894735
Everton,away,0,2,3,0.039473684210526314,0.21052631578947367
Everton,away,1,0,4,0.05263157894736842,0.2631578947368421
Everton,away,1,1,9,0.11842105263157894,0.381578947368421
Everton,away,1,2,7,0.09210526315789473,0.47368421052631576
Everton,away,1,5,1,0.013157894736842105,0.48684210526315785
Everton,away,2,0,9,0.11842105263157894,0.6052631578947368
Everton,away,2,1,7,0.09210526315789473,0.6973684210526315
Everton,away,2,2,4,0.05263157894736842,0.75
Everton,away,2,3,2,0.02631578947368421,0.7763157894736842
Everton,away,3,0,4,0.05263157894736842,0.8289473684210527
Everton,away,3,1,3,0.039473684210526314,0.868421052631579
Everton,away,3,2,3,0.039473684210526314,0.9078947368421053
Everton,away,3,3,1,0.013157894736842105,0.9210526315789475
Everton,away,4,0,2,0.02631578947368421,0.9473684210526316
Everton,away,5,0,2,0.02631578947368421,0.9736842105263158
Everton,away,5,1,1,0.013157894736842105,0.986842105263158
Everton,away,5,2,1,0.013157894736842105,1.0
Manchester City,home,0,0,1,0.013157894736842105,0.013157894736842105
Manchester City,home,0,2,3,0.039473684210526314,0.05263157894736842
Manchester City,home,1,0,6,0.07894736842105263,0.13157894736842105
Manchester City,home,1,1,3,0.039473684210526314,0.17105263157894735
Manchester City,home,1,2,4,0.05263157894736842,0.22368421052631576
Manchester City,home,2,0,8,0.10526315789473684,0.3289473684210526
Manchester City,home,2,1,8,0.10526315789473684,0.43421052631578944
Manchester City,home,2,2,3,0.039473684210526314,0.47368421052631576
Manchester City,home,2,3,1,0.013157894736842105,0.48684210526315785
Manchester City,home,2,5,1,0.013157894736842105,0.49999999999999994
Manchester City,home,3,0,7,0.09210526315789473,0.5921052631578947
Manchester City,home,3,1,4,0.05263157894736842,0.644736842105263
Manchester City,home,3,2,1,0.013157894736842105,0.6578947368421052
Manchester City,home,4,0,5,0.06578947368421052,0.7236842105263157
Manchester City,home,4,1,4,0.05263157894736842,0.7763157894736841
Manchester City,home,4,2,2,0.02631578947368421,0.8026315789473683
Manchester City,home,5,0,8,0.10526315789473684,0.9078947368421051
Manchester City,home,5,1,1,0.013157894736842105,0.9210526315789472
Manchester City,home,5,2,1,0.013157894736842105,0.9342105263157894
Manchester City,home,6,0,1,0.013157894736842105,0.9473684210526315
Manchester City,home,6,3,2,0.02631578947368421,0.9736842105263157
Manchester City,home,7,0,1,0.013157894736842105,0.9868421052631579
Manchester City,home,8,0,1,0.013157894736842105,1.0
Manchester City,away,0,0,2,0.02631578947368421,0.02631578947368421
Manchester City,away,0,1,12,0.15789473684210525,0.18421052631578946
Manchester City,away,0,2,7,0.09210526315789473,0.2763157894736842
Manchester City,away,0,3,4,0.05263157894736842,0.3289473684210526
Manchester City,away,0,4,4,0.05263157894736842,0.381578947368421
Manchester City,away,0,5,3,0.039473684210526314,0.42105263157894735
Manchester City,away,1,0,5,0.06578947368421052,0.48684210526315785
Manchester City,away,1,1,6,0.07894736842105263,0.5657894736842105
Manchester City,away,1,2,4,0.05263157894736842,0.618421052631579
Manchester City,away,1,3,8,0.10526315789473684,0.7236842105263158
Manchester City,away,1,4,5,0.06578947368421052,0.7894736842105263
Manchester City,away,1,5,1,0.013157894736842105,0.8026315789473685
Manchester City,away,1,6,1,0.013157894736842105,0.8157894736842106
Manchester City,away,2,0,3,0.039473684210526314,0.855263157894737
Manchester City,away,2,1,2,0.02631578947368421,0.8815789473684211
Manchester City,away,2,2,3,0.039473684210526314,0.9210526315789475
Manchester City,away,3,1,1,0.013157894736842105,0.9342105263157896
Manchester City,away,3,2,3,0.039473684210526314,0.9736842105263159
Manchester City,away,3,3,1,0.013157894736842105,0.9868421052631581
Manchester City,away,3,4,1,0.013157894736842105,1.0000000000000002
Norwich City,home,0,0,2,0.05263157894736842,0.05263157894736842
Norwich City,home,0,1,4,0.10526315789473684,0.15789473684210525
Norwich City,home,0,2,3,0.07894736842105263,0.23684210526315788
Norwich City,home,0,3,3,0.07894736842105263,0.3157894736842105
Norwich City,home,0,4,3,0.07894736842105263,0.39473684210526316
Norwich City,home,0,5,2,0.05263157894736842,0.4473684210526316
Norwich City,home,1,0,2,0.05263157894736842,0.5
Norwich City,home,1,1,2,0.05263157894736842,0.5526315789473684
Norwich City,home,1,2,4,0.10526315789473684,0.6578947368421052
Norwich City,home,1,3,4,0.10526315789473684,0.763157894736842
Norwich City,home,1,5,1,0.02631578947368421,0.7894736842105262
Norwich City,home,2,0,1,0.02631578947368421,0.8157894736842104
Norwich City,home,2,1,2,0.05263157894736842,0.8684210526315788
Norwich City,home,2,2,2,0.05263157894736842,0.9210526315789471
Norwich City,home,2,3,1,0.02631578947368421,0.9473684210526313
Norwich City,home,3,1,1,0.02631578947368421,0.9736842105263155
Norwich City,home,3,2,1,0.02631578947368421,0.9999999999999997
Norwich City,away,0,0,4,0.10526315789473684,0.10526315789473684
Norwich City,away,0,2,1,0.02631578947368421,0.13157894736842105
Norwich City,away,0,3,1,0.02631578947368421,0.15789473684210525
Norwich City,away,1,0,4,0.10526315789473684,0.2631578947368421
Norwich City,away,1,1,3,0.07894736842105263,0.3421052631578947
Norwich City,away,1,2,1,0.02631578947368421,0.36842105263157887
Norwich City,away,2,0,8,0.21052631578947367,0.5789473684210525
Norwich City,away,2,1,4,0.10526315789473684,0.6842105263157894
Norwich City,away,3,0,4,0.10526315789473684,0.7894736842105262
Norwich City,away,3,1,1,0.02631578947368421,0.8157894736842104
Norwich City,away,3,2,1,0.02631578947368421,0.8421052631578946
Norwich City,away,4,0,2,0.05263157894736842,0.894736842105263
Norwich City,away,4,1,1,0.02631578947368421,0.9210526315789472
Norwich City,away,5,0,2,0.05263157894736842,0.9736842105263157
Norwich City,away,7,0,1,0.02631578947368421,0.9999999999999999
Southampton,home,0,0,2,0.02631578947368421,0.02631578947368421
Southampton,home,0,1,9,0.11842105263157894,0.14473684210526316
Southampton,home,0,2,5,0.06578947368421052,0.21052631578947367
Southampton,home,0,6,1,0.013157894736842105,0.22368421052631576
Southampton,home,0,9,1,0.013157894736842105,0.23684210526315785
Southampton,home,1,0,7,0.09210526315789473,0.3289473684210526
Southampton,home,1,1,11,0.14473684210526316,0.47368421052631576
Southampton,home,1,2,11,0.14473684210526316,0.618421052631579
Southampton,home,1,3,3,0.039473684210526314,0.6578947368421053
Southampton,home,1,4,3,0.039473684210526314,0.6973684210526316
Southampton,home,2,0,6,0.07894736842105263,0.7763157894736843
Southampton,home,2,1,3,0.039473684210526314,0.8157894736842106
Southampton,home,2,2,3,0.039473684210526314,0.855263157894737
Southampton,home,2,3,2,0.02631578947368421,0.8815789473684211
Southampton,home,2,5,1,0.013157894736842105,0.8947368421052633
Southampton,home,3,0,1,0.013157894736842105,0.9078947368421054
Southampton,home,3,1,3,0.039473684210526314,0.9473684210526317
Southampton,home,3,2,1,0.013157894736842105,0.9605263157894739
Southampton,home,3,3,1,0.013157894736842105,0.973684210526316
Southampton,home,4,1,1,0.013157894736842105,0.9868421052631582
Southampton,home,4,4,1,0.013157894736842105,1.0000000000000002
Southampton,away,0,0,3,0.039473684210526314,0.039473684210526314
Southampton,away,0,1,5,0.06578947368421052,0.10526315789473684
Southampton,away,0,2,5,0.06578947368421052,0.17105263157894735
Southampton,away,0,3,1,0.013157894736842105,0.18421052631578944
Southampton,away,1,0,7,0.09210526315789473,0.2763157894736842
Southampton,away,1,1,6,0.07894736842105263,0.35526315789473684
Southampton,away,1,2,4,0.05263157894736842,0.40789473684210525
Southampton,away,1,3,2,0.02631578947368421,0.4342105263157895
Southampton,away,2,0,3,0.039473684210526314,0.4736842105263158
Southampton,away,2,1,6,0.07894736842105263,0.5526315789473685
Southampton,away,2,2,5,0.06578947368421052,0.618421052631579
Southampton,away,2,3,2,0.02631578947368421,0.6447368421052632
Southampton,away,3,0,7,0.09210526315789473,0.7368421052631579
Southampton,away,3,1,7,0.09210526315789473,0.8289473684210525
Southampton,away,3,2,1,0.013157894736842105,0.8421052631578947
Southampton,away,3,3,2,0.02631578947368421,0.8684210526315789
Southampton,away,3,4,1,0.013157894736842105,0.881578947368421
Southampton,away,4,0,4,0.05263157894736842,0.9342105263157894
Southampton,away,4,1,2,0.02631578947368421,0.9605263157894736
Southampton,away,4,3,1,0.013157894736842105,0.9736842105263157
Southampton,away,5,2,1,0.013157894736842105,0.9868421052631579
Southampton,away,9,0,1,0.013157894736842105,1.0
Chelsea,home,0,0,6,0.07894736842105263,0.07894736842105263
Chelsea,home,0,1,7,0.09210526315789473,0.17105263157894735
Chelsea,home,0,2,5,0.06578947368421052,0.23684210526315785
Chelsea,home,1,0,6,0.07894736842105263,0.3157894736842105
Chelsea,home,1,1,9,0.11842105263157894,0.43421052631578944
Chelsea,home,1,2,2,0.02631578947368421,0.4605263157894737
Chelsea,home,1,3,1,0.013157894736842105,0.47368421052631576
Chelsea,home,1,4,1,0.013157894736842105,0.48684210526315785
Chelsea,home,2,0,9,0.11842105263157894,0.6052631578947368
Chelsea,home,2,1,7,0.09210526315789473,0.6973684210526315
Chelsea,home,2,2,7,0.09210526315789473,0.7894736842105262
Chelsea,home,2,4,1,0.013157894736842105,0.8026315789473684
Chelsea,home,2,5,1,0.013157894736842105,0.8157894736842105
Chelsea,home,3,0,6,0.07894736842105263,0.8947368421052632
Chelsea,home,3,1,2,0.02631578947368421,0.9210526315789473
Chelsea,home,3,2,1,0.013157894736842105,0.9342105263157895
Chelsea,home,3,3,1,0.013157894736842105,0.9473684210526316
Chelsea,home,4,0,2,0.02631578947368421,0.9736842105263158
Chelsea,home,4,1,1,0.013157894736842105,0.986842105263158
Chelsea,home,7,0,1,0.013157894736842105,1.0
Chelsea,away,0,0,5,0.06578947368421052,0.06578947368421052
Chelsea,away,0,1,7,0.09210526315789473,0.15789473684210525
Chelsea,away,0,2,4,0.05263157894736842,0.21052631578947367
Chelsea,away,0,3,5,0.06578947368421052,0.2763157894736842
Chelsea,away,0,4,1,0.013157894736842105,0.28947368421052627
Chelsea,away,0,6,1,0.013157894736842105,0.30263157894736836
Chelsea,away,1,0,7,0.09210526315789473,0.3947368421052631
Chelsea,away,1,1,7,0.09210526315789473,0.48684210526315785
Chelsea,away,1,2,7,0.09210526315789473,0.5789473684210525
Chelsea,away,1,3,5,0.06578947368421052,0.644736842105263
Chelsea,away,1,4,2,0.02631578947368421,0.6710526315789472
Chelsea,away,2,0,2,0.02631578947368421,0.6973684210526314
Chelsea,away,2,1,5,0.06578947368421052,0.7631578947368419
Chelsea,away,2,2,2,0.02631578947368421,0.7894736842105261
Chelsea,away,2,3,2,0.02631578947368421,0.8157894736842103
Chelsea,away,2,4,1,0.013157894736842105,0.8289473684210524
Chelsea,away,2,5,1,0.013157894736842105,0.8421052631578946
Chelsea,away,3,0,2,0.02631578947368421,0.8684210526315788
Chelsea,away,3,1,3,0.039473684210526314,0.9078947368421051
Chelsea,away,3,2,2,0.02631578947368421,0.9342105263157893
Chelsea,away,3,3,1,0.013157894736842105,0.9473684210526314
Chelsea,away,4,0,1,0.013157894736842105,0.9605263157894736
Chelsea,away,4,1,2,0.02631578947368421,0.9868421052631577
Chelsea,away,5,3,1,0.013157894736842105,0.9999999999999999
Sheffield United,home,0,1,8,0.21052631578947367,0.21052631578947367
Sheffield United,home,0,2,5,0.13157894736842105,0.3421052631578947
Sheffield United,home,0,3,1,0.02631578947368421,0.36842105263157887
Sheffield United,home,1,0,9,0.23684210526315788,0.6052631578947367
Sheffield United,home,1,1,3,0.07894736842105263,0.6842105263157894
Sheffield United,home,1,2,3,0.07894736842105263,0.763157894736842
Sheffield United,home,1,3,1,0.02631578947368421,0.7894736842105262
Sheffield United,home,2,0,1,0.02631578947368421,0.8157894736842104
Sheffield United,home,2,1,2,0.05263157894736842,0.8684210526315788
Sheffield United,home,2,3,1,0.02631578947368421,0.8947368421052629
Sheffield United,home,3,0,2,0.05263157894736842,0.9473684210526314
Sheffield United,home,3,1,1,0.02631578947368421,0.9736842105263156
Sheffield United,home,3,3,1,0.02631578947368421,0.9999999999999998
Sheffield United,away,0,0,2,0.05263157894736842,0.05263157894736842
Sheffield United,away,0,1,3,0.07894736842105263,0.13157894736842105
Sheffield United,away,0,2,1,0.02631578947368421,0.15789473684210525
Sheffield United,away,1,0,7,0.18421052631578946,0.3421052631578947
Sheffield United,away,1,1,7,0.18421052631578946,0.5263157894736842
Sheffield United,away,1,2,2,0.05263157894736842,0.5789473684210527
Sheffield United,away,2,0,4,0.10526315789473684,0.6842105263157895
Sheffield United,away,2,1,3,0.07894736842105263,0.7631578947368421
Sheffield United,away,2,2,1,0.02631578947368421,0.7894736842105263
Sheffield United,away,3,0,4,0.10526315789473684,0.8947368421052632
Sheffield United,away,3,1,1,0.02631578947368421,0.9210526315789473
Sheffield United,away,4,0,1,0.02631578947368421,0.9473684210526315
Sheffield United,away,4,1,1,0.02631578947368421,0.9736842105263157
Sheffield United,away,5,0,1,0.02631578947368421,0.9999999999999999
Wolverhampton,home,0,0,6,0.07894736842105263,0.07894736842105263
Wolverhampton,home,0,1,8,0.10526315789473684,0.18421052631578946
Wolverhampton,home,0,2,4,0.05263157894736842,0.23684210526315788
Wolverhampton,home,0,3,2,0.02631578947368421,0.2631578947368421
Wolverhampton,home,0,4,2,0.02631578947368421,0.2894736842105263
Wolverhampton,home,1,0,11,0.14473684210526316,0.4342105263157895
Wolverhampton,home,1,1,11,0.14473684210526316,0.5789473684210527
Wolverhampton,home,1,2,4,0.05263157894736842,0.631578947368421
Wolverhampton,home,1,3,1,0.013157894736842105,0.6447368421052632
Wolverhampton,home,1,5,1,0.013157894736842105,0.6578947368421053
Wolverhampton,home,2,0,6,0.07894736842105263,0.736842105263158
Wolverhampton,home,2,1,8,0.10526315789473684,0.8421052631578948
Wolverhampton,home,2,3,4,0.05263157894736842,0.8947368421052633
Wolverhampton,home,2,4,1,0.013157894736842105,0.9078947368421054
Wolverhampton,home,2,5,1,0.013157894736842105,0.9210526315789476
Wolverhampton,home,3,0,3,0.039473684210526314,0.9605263157894739
Wolverhampton,home,3,1,1,0.013157894736842105,0.973684210526316
Wolverhampton,home,3,2,1,0.013157894736842105,0.9868421052631582
Wolverhampton,home,4,0,1,0.013157894736842105,1.0000000000000002
Wolverhampton,away,0,0,6,0.07894736842105263,0.07894736842105263
Wolverhampton,away,0,1,7,0.09210526315789473,0.17105263157894735
Wolverhampton,away,0,2,5,0.06578947368421052,0.23684210526315785
Wolverhampton,away,1,0,12,0.15789473684210525,0.3947368421052631
Wolverhampton,away,1,1,11,0.14473684210526316,0.5394736842105263
Wolverhampton,away,1,2,7,0.09210526315789473,0.631578947368421
Wolverhampton,away,2,0,6,0.07894736842105263,0.7105263157894737
Wolverhampton,away,2,1,7,0.09210526315789473,0.8026315789473684
Wolverhampton,away,2,2,2,0.02631578947368421,0.8289473684210525
Wolverhampton,away,2,3,3,0.039473684210526314,0.8684210526315789
Wolverhampton,away,3,0,2,0.02631578947368421,0.894736842105263
Wolverhampton,away,3,1,1,0.013157894736842105,0.9078947368421052
Wolverhampton,away,3,2,1,0.013157894736842105,0.9210526315789473
Wolverhampton,away,3,3,1,0.013157894736842105,0.9342105263157895
Wolverhampton,away,4,0,2,0.02631578947368421,0.9605263157894737
Wolverhampton,away,4,1,1,0.013157894736842105,0.9736842105263158
Wolverhampton,away,5,0,1,0.013157894736842105,0.986842105263158
Wolverhampton,away,6,0,1,0.013157894736842105,1.0
Fulham,home,0,0,4,0.10526315789473684,0.10526315789473684
Fulham,home,0,1,5,0.13157894736842105,0.23684210526315788
Fulham,home,0,2,3,0.07894736842105263,0.3157894736842105
Fulham,home,0,3,4,0.10526315789473684,0.42105263157894735
Fulham,home,1,0,1,0.02631578947368421,0.4473684210526315
Fulham,home,1,1,2,0.05263157894736842,0.49999999999999994
Fulham,home,1,2,5,0.13157894736842105,0.631578947368421
Fulham,home,1,4,1,0.02631578947368421,0.6578947368421052
Fulham,home,2,0,2,0.05263157894736842,0.7105263157894737
Fulham,home,2,1,4,0.10526315789473684,0.8157894736842105
Fulham,home,2,2,3,0.07894736842105263,0.8947368421052632
Fulham,home,2,3,1,0.02631578947368421,0.9210526315789473
Fulham,home,3,0,1,0.02631578947368421,0.9473684210526315
Fulham,home,3,2,1,0.02631578947368421,0.9736842105263157
Fulham,home,5,3,1,0.02631578947368421,0.9999999999999999
Fulham,away,0,0,4,0.10526315789473684,0.10526315789473684
Fulham,away,0,1,3,0.07894736842105263,0.18421052631578946
Fulham,away,0,2,2,0.05263157894736842,0.23684210526315788
Fulham,away,0,3,1,0.02631578947368421,0.2631578947368421
Fulham,away,1,0,5,0.13157894736842105,0.39473684210526316
Fulham,away,1,1,6,0.15789473684210525,0.5526315789473684
Fulham,away,1,2,1,0.02631578947368421,0.5789473684210525
Fulham,away,1,3,1,0.02631578947368421,0.6052631578947367
Fulham,away,2,0,2,0.05263157894736842,0.6578947368421051
Fulham,away,2,1,5,0.13157894736842105,0.7894736842105261
Fulham,away,2,2,1,0.02631578947368421,0.8157894736842103
Fulham,away,2,3,2,0.05263157894736842,0.8684210526315788
Fulham,away,3,1,3,0.07894736842105263,0.9473684210526314
Fulham,away,3,2,1,0.02631578947368421,0.9736842105263156
Fulham,away,4,3,1,0.02631578947368421,0.9999999999999998
Leeds United,home,0,0,5,0.08771929824561403,0.08771929824561403
Leeds United,home,0,1,5,0.08771929824561403,0.17543859649122806
Leeds United,home,0,2,1,0.017543859649122806,0.19298245614035087
Leeds United,home,0,3,3,0.05263157894736842,0.24561403508771928
Leeds United,home,0,4,2,0.03508771929824561,0.2807017543859649
Leeds United,home,1,0,4,0.07017543859649122,0.3508771929824561
Leeds United,home,1,1,8,0.14035087719298245,0.49122807017543857
Leeds United,home,1,2,3,0.05263157894736842,0.5438596491228069
Leeds United,home,1,3,1,0.017543859649122806,0.5614035087719298
Leeds United,home,1,4,3,0.05263157894736842,0.6140350877192982
Leeds United,home,1,5,1,0.017543859649122806,0.631578947368421
Leeds United,home,1,6,1,0.017543859649122806,0.6491228070175439
Leeds United,home,2,0,1,0.017543859649122806,0.6666666666666667
Leeds United,home,2,1,4,0.07017543859649122,0.736842105263158
Leeds United,home,2,2,5,0.08771929824561403,0.824561403508772
Leeds United,home,2,3,1,0.017543859649122806,0.8421052631578949
Leeds United,home,2,4,1,0.017543859649122806,0.8596491228070178
Leeds United,home,3,0,2,0.03508771929824561,0.8947368421052634
Leeds United,home,3,1,3,0.05263157894736842,0.9473684210526319
Leeds United,home,4,3,2,0.03508771929824561,0.9824561403508775
Leeds United,home,5,2,1,0.017543859649122806,1.0000000000000002
Leeds United,away,0,0,3,0.05263157894736842,0.05263157894736842
Leeds United,away,0,1,2,0.03508771929824561,0.08771929824561403
Leeds United,away,0,2,1,0.017543859649122806,0.10526315789473684
Leeds United,away,0,3,2,0.03508771929824561,0.14035087719298245
Leeds United,away,0,4,1,0.017543859649122806,0.15789473684210525
Leeds United,away,0,5,1,0.017543859649122806,0.17543859649122806
Leeds United,away,1,0,7,0.12280701754385964,0.2982456140350877
Leeds United,away,1,1,2,0.03508771929824561,0.3333333333333333
Leeds United,away,1,2,6,0.10526315789473684,0.43859649122807015
Leeds United,away,1,3,1,0.017543859649122806,0.45614035087719296
Leeds United,away,2,0,3,0.05263157894736842,0.5087719298245614
Leeds United,away,2,1,6,0.10526315789473684,0.6140350877192983
Leeds United,away,2,2,2,0.03508771929824561,0.6491228070175439
Leeds United,away,2,3,2,0.03508771929824561,0.6842105263157895
Leeds United,away,2,4,1,0.017543859649122806,0.7017543859649122
Leeds United,away,3,0,2,0.03508771929824561,0.7368421052631579
Leeds United,away,3,1,2,0.03508771929824561,0.7719298245614035
Leeds United,away,3,2,1,0.017543859649122806,0.7894736842105263
Leeds United,away,3,3,1,0.017543859649122806,0.8070175438596492
Leeds United,away,4,1,3,0.05263157894736842,0.8596491228070176
Leeds United,away,4,2,1,0.017543859649122806,0.8771929824561404
Leeds United,away,4,3,2,0.03508771929824561,0.912280701754386
Leeds United,away,5,1,1,0.017543859649122806,0.9298245614035088
Leeds United,away,5,2,1,0.017543859649122806,0.9473684210526316
Leeds United,away,6,0,1,0.017543859649122806,0.9649122807017545
Leeds United,away,6,2,1,0.017543859649122806,0.9824561403508774
Leeds United,away,7,0,1,0.017543859649122806,1.0000000000000002
Brentford,home,0,0,3,0.07894736842105263,0.07894736842105263
Brentford,home,0,1,3,0.07894736842105263,0.15789473684210525
Brentford,home,0,2,1,0.02631578947368421,0.18421052631578946
Brentford,home,0,3,1,0.02631578947368421,0.21052631578947367
Brentford,home,1,0,2,0.05263157894736842,0.2631578947368421
